Code;Brand;Name;Address;Zip;City;Latitude;Longitude;Visa;Mastercard;Amex;Dinersclub;Eurotrafic;GR Actys Eurotrafic;GR Netherlands;Jubileo;Bank Card;DKV;UTA;Carte Club TOTAL;Super Ethanol e85;sp95;sp95 performance;sp95 e10;Optane Evolution 95;sp98;sp98 performance;Excellium 98;Optane Evolution 98;Gasoil;Diesel Excelan;Excellium diesel;Diesel Evolution;Lpg;AdBlue;GNR;AVGAS 100 LL;Gas Bottled;Fuel Automate;Shop;Coffee Corner;Bakerie;Sandwitcherie;BDGrill;Crocade;Baby Kit;Car Wash;Car Wash HP;Car Maintenance;Tyre Center;Truck Station;Vacuum;Diesel Premier;Gasoil Performance;Total Fioul Premier;Highway;FreeWifi;Car Wash Lotus;Car Wash Osmos;Tyre Pressure
NF082955;TOTAL;SAS FOURCADE;ROUTE DES COLS;65200;BAGNERES DE BIGORRE;43.051848;0.15748;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF083606;TOTAL;EURL GARAGE LAUDE C ET M;1 RUE NATIONALE;72440;BOULOIRE;47.97506;0.545505;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no
NF088257;TOTAL;CHAMPS S M BRIE DES NATIONS;4 6 AV PIERRE MENDES FRANCE BP 21;77186;NOISIEL;48.840542;2.620798;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;no;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;no
NF088482;TOTAL;RELAIS DE NIVERSAC;MALIVERT LIEUDIT NIVERSAC RN89;24330;SAINT LAURENT SUR MANOIRE;45.137967;0.807464;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;yes;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088507;TOTAL;SARL FABIANI;65 COURS LUCIEN BONAPARTE;20000;AJACCIO;41.910553;8.721691;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088519;TOTAL;STATION TOTAL - RELAIS DE BAVELLA;RN 198;20145;SARI SOLENZARA;41.84943;9.39924;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088524;TOTAL;SARL A3A;-;20130;CARGESE;42.133881;8.597972;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088526;TOTAL;SARL ETS GRAZIANI;AV PAUL DOUMER;20220;ILE ROUSSE;42.63185;8.94405;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088528;TOTAL;SARL RELAIS DE PALOMBAGGIA;ROUTE DE BONIFACIO;20137;PORTO VECCHIO;41.57055;9.27347;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088530;TOTAL;SARL I DIONISI;MORIANI RN 198;20230;SAN NICOLAO;42.371056;9.529716;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088534;TOTAL;STATION TOTAL SA BARACCI AUTOMOBILE;LIEU DIT ARCONCHELLO;20113;OLMETO;41.68465;8.92113;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088561;TOTAL;S.A.S SERVICE AUTO GARAGE BADER;122 RUE DE MULHOUSE;68300;ST LOUIS;47.593294;7.55555;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;no;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;no;no;no;no;no;yes;yes;no;no
NF088567;TOTAL;SARL IMPERIAL;CHEZ MANON - 496 RN20;31860;LABARTHE SUR LEZE;43.454943;1.416696;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;yes;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no
NF088577;TOTAL Access;RELAIS TONNAY CHARENTE;109 AVENUE D'AUNIS;17430;TONNAY CHARENTE;45.949985;-0.926418;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;yes;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF088600;TOTAL Access;RELAIS MONTPELLIER CLUB;129 AVENUE DE LODEVE;34070;MONTPELLIER;43.6102;3.83931;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;no;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;no;yes;no;no;no;no;yes;no;no;yes
NF088604;TOTAL Access;RELAIS LEZENNES;BOULEVARD DE TOURNAI;59260;LEZENNES;50.6164;3.11888;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;no;yes;no;yes
NF088608;TOTAL Access;RELAIS LA TESTE;RUE LAGRUA;33260;LA TESTE;44.6463;-1.1574;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;no;no;no
NF088614;TOTAL Access;RELAIS TOURS AEROPORT;BD ABEL GANCE - ZAC DE L'AEROGARE;37100;TOURS;47.4268;0.710536;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;no;no;yes
NF088618;TOTAL Access;RELAIS ARGENTEUIL;RUE DES GRIVES  ZAC FOSSE AUX LOUPS;95100;ARGENTEUIL;48.9446;2.20704;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;no;yes;no;no;no;no;yes;no;no;yes
NF088625;TOTAL Access;RELAIS MALAKOFF;6-12 AVENUE PIERRE BROSSOLETTE-RD906;92240;MALAKOFF;48.8213;2.31212;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;yes;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF088635;TOTAL;GARAGE DE LA GARE-PLOUVORN;ROUTE DE ST POL;29420;PLOUVORN;48.58274;-4.048867;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;yes;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF980650;ELAN;ELAN;ZA St Marc;61110;REMARLARD;48.428;0.786011;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF016625;ELAN;GARAGE CENTRAL DU TRIEVES;AVENUE DU DOCTEUR SENEBIER;38710;MENS;44.81491;5.75094;yes;yes;no;no;yes;yes;yes;yes;yes;no;no;no;no;no;no;no;no;no;no;yes;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF058339;TOTAL Access;RELAIS CESARINE;44 ROUTE D ARRAS;62300;LENS;50.423802;2.820049;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;yes;yes;yes;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF058382;TOTAL;RELAIS ST LAURENT;165 ROUTE DE NANTES;56860;SENE;47.650071;-2.721717;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;yes;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF058396;TOTAL Access;RELAIS DES COTEAUX;RD 34 - 7 AVENUE G. CLEMENCEAU;77400;LAGNY SUR MARNE;48.8774;2.72926;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;no;yes;no;no;no;no;yes;yes;no;no
NF058500;TOTAL Access;RELAIS PONT DE L'ANE;100 RUE DE LA MONTAT;42100;ST ETIENNE;45.4421;4.40961;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;yes;no;no;yes;yes;no;no;yes;yes;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF038545;TOTAL Access;RELAIS DE SAINT-YVI;RN 165 - VOIE EXPRESS;29140;SAINT YVI;47.959175;-3.957632;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;yes;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;yes;no;no;yes
NF038638;TOTAL Access;M. MONLLOR JOSEPH;ZAM ROUTE DE SETE;34540;BALARUC LES BAINS;43.442814;3.69686;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;yes;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;no
NF038665;TOTAL;SARL GARAGE MICHARD;ZONE ARTISANALE;3430;COSNE D ALLIER;46.463433;2.822865;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;yes;no;yes;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF038747;TOTAL;REL DE L'ISLE;RN 21;24420;SARLIAC SUR L'ISLE;45.23521;0.87308;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no
NF038764;TOTAL;RELAIS TOURRETTES;RN 7;26740;LES TOURRETTES;44.66504;4.791375;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;yes;no;no;yes
NF038786;TOTAL;RELAIS DE LA BOUTARESSE;L' HABITARELLE - RN 88;48170;CHATEAUNEUF DE RANDON;44.63291;3.67634;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no
NF038790;TOTAL;SARL BRIVOT ET CHEVALIER;2 AV. DU PIEMONT;52100;VALCOURT;48.617177;4.911181;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF038889;TOTAL;SARL COJEMI;57 RTE DE TOULOUSE;31230;L ISLE EN DODON;43.385769;0.834759;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF039459;TOTAL;LAGARDE GANNAT PARIS LOZERE;77 RUE DES CAPUCINS;3800;GANNAT;46.109942;3.198468;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;yes;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no
NF039651;TOTAL;SARL GARAGE ALAIN BORSIER BDR;CD 210 FONT CHENILLE;63360;GERZAT;45.81852;3.15397;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;yes;no;no;no;yes;yes;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;no
NF039948;TOTAL;STE EXPL.BERNARD;AVENUE DE BEZIERS;34360;SAINT CHINIAN;43.420488;2.949973;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;yes;no;no;yes;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no
NF040046;TOTAL;SARL RELAIS DE CHARMES;RN 86;7800;CHARMES SUR RHONE;44.864506;4.836035;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;yes;no;no;no;yes;no;no;no;no;no;no;yes;no;no
NF058634;TOTAL;RELAIS DE PEIX;6 ROUTE DE ST GERMAIN;63500;ISSOIRE;45.536008;3.251573;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF058636;TOTAL;RELAIS CROIX PICARD;320 AV DU GENERAL DE GAULLE;92140;CLAMART;48.784773;2.249078;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF058712;TOTAL Access;RELAIS DE MILLY;58 AVENUE DE GANAY;91490;MILLY LA FORET;48.407352;2.468018;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;yes;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;yes;no;no;yes
NF058718;TOTAL;RELAIS BOIS GROLEAU;85 RUE SADI CARNOT;49300;CHOLET;47.063191;-0.866216;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;no;no;yes
NF058739;TOTAL;SARL MONTFLEURY;26 BD DE LA REPUBLIQUE;6400;CANNES;43.555225;7.02477;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF058772;TOTAL Access;RELAIS DU GORBIO;175 AVENUE PASTEUR - RD 6007;6190;ROQUEBRUNE CAP MARTIN;43.764152;7.480804;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;no;yes;no;no;no;no;yes;no;no;no
NF058801;TOTAL Access;RELAIS DES ABEILLES;182 RUE P.VAILLANT COUTURIER;92000;NANTERRE;48.88055;2.206091;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;yes;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;no;yes;yes
NF058826;TOTAL;RELAIS MARECHAL DAVOUT;217 BOULEVARD MARECHAL DAVOUT;75020;PARIS 20EME ARRONDISSEMENT;48.863665;2.40827;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;yes;no;no;no;no;yes;no;no;no;no;yes;yes;no;yes
NF058867;TOTAL Access;RELAIS BACONNETS;100 AV DU PRESIDENT KENNEDY;92160;ANTONY;48.737698;2.295122;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;yes;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;no;yes;yes
NF058873;TOTAL;RELAIS LA FOURCHETTE;247 AVENUE DU GENERAL DE GAULLE;94500;CHAMPIGNY SUR MARNE;48.82739;2.5127;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;yes;yes;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF040097;TOTAL;SARL GARAGE BONHOMME;ROND-POINT CHARLES DE GAULLE;42170;SAINT-JUST SAINT-RAMBERT;45.506714;4.264117;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no
NF058895;TOTAL Access;RELAIS DU BRAS D'OR;43 AVENUE GENERAL LECLERC;62170;MONTREUIL SUR MER;50.4579;1.75744;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;yes;no;no;yes
NF058897;TOTAL;RELAIS CHAMPS ELYSEES;115 AV DES CHAMPS ELYSEES-PKG George V;75008;PARIS 8EME ARRONDISSEMENT;48.872211;2.299612;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no
NF040192;TOTAL;SARL CALVET RELAIS DU PARC;RS PARC 16 AV. DU 4 SEPTEMBRE;15000;AURILLAC;44.922642;2.434812;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;yes;no;no;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no
NF040226;TOTAL;RELAIS HAGONDANGE;153 ROUTE DE METZ;57300;HAGONDANGE;49.242889;6.169122;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;no;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF067218;TOTAL Access;RELAIS LES ISSAMBRES;5308 RD 559 SAN PEIRE;83380;LES ISSAMBRES;43.3421;6.69078;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;yes;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF088551;TOTAL;SARL CORSINI AUTOMOBILES;TRAVO;20240;VENTISERI;41.91714;9.38923;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;yes;no;yes;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF067705;TOTAL;REL.LA POMME;A50 - AIRE DE LA POMME BP 105;13011;MARSEILLE 11EME ARRONDISS;43.292273;5.454274;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;yes;no;no;yes;yes;no;yes;no;yes;no;yes;yes;yes;no;no;yes;yes;no;no;no;no;no;yes;yes;no;no;no;yes;yes;no;no;no;yes;yes;yes;no;yes
NF068011;TOTAL Access;RELAIS TARBES URAC;AVENUE DU MARECHAL JOFFRE;65000;TARBES;43.239796;0.060283;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;yes;yes;no;no;yes;yes;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;no
NF069021;TOTAL Access;RELAIS LAVAL TRAPPISTINES;BLD DES TRAPPISTINES;53000;LAVAL;48.05844;-0.76887;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF069221;TOTAL;RELAIS DE PORNICHET OCEANIDES;1 BOULEVARD DE LA REPUBLIQUE;44380;PORNICHET;47.259381;-2.340269;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;no;yes;no
NF069237;TOTAL Access;RELAIS ST HERBLAIN LES ECOBUTS;BD CHARLES DE GAULLE - CD 17;44800;SAINT HERBLAIN;47.211129;-1.618978;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF069303;TOTAL;REL.ERBREE;8 AIRE D'ERBREE -RN 157 -;35500;ERBREE;48.09018;-1.098428;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;yes;yes;no;no;yes;no;no;yes;yes;no;no;yes;no;no;no;no;yes;no;no;no;no;yes;no;no;no;yes
NF088607;TOTAL Access;RELAIS MERIGNAC SOMME;PARC BAGATELLE AVENUE DE LA SOMME;33700;MERIGNAC;44.8278;-0.670608;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;yes;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;no;no;no;yes;no;no;no;no;no;no;no;no
NF070668;TOTAL;REL.ROND POINT J. ROSE;RN 80 - ROND POINT JEANNE ROSE;71210;MONTCHANIN;46.748323;4.494043;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;no;yes;no;yes;yes;no;yes;yes;no;no;no;no;yes;no;no;no;no;no;yes;no;no;yes
NF072110;TOTAL;RELAIS DU MARECHAL FOCH;A86 AIRE DE CARREFOUR POMPADOUR;94003;CRETEIL CEDEX;48.779968;2.440846;yes;yes;yes;no;yes;yes;yes;yes;yes;yes;yes;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;yes;no;no;no;no;yes;yes;no;yes;yes;no;no;no;yes;no;no;no;yes;yes;no;no;no;yes;yes;yes;no;yes
NF076771;TOTAL;JMG;47 AVENUE DU 8 MAI 45;69960;CORBAS;45.665407;4.899547;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no
NF077038;TOTAL Access;RELAIS CHORGES 2;RN 94 LA GRANDE ILE;5230;CHORGES;44.55161;6.25579;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;yes;no;no;no
NF077394;TOTAL;SARL GARAGE CALVET;AVE DE PERPIGNAN CENTRE AUTO SOLEIL;66280;SALEILLES;42.65926;2.952031;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;yes;no;no;yes;no;no;no;no;no;no;no;yes;no;no;no;yes;no;no;no;no;no;no;yes;no;no
NF077401;TOTAL Access;RELAIS AVIGNON L'AMANDIER;450 AVENUE DE L'AMANDIER;84000;AVIGNON;43.947172;4.855475;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;yes;no;yes;no;yes;yes;no;no;no;no;yes;yes;no;yes
NF016337;ELAN;GARAGE ROQUAIN;RN 157 LA CHASSELOUVIERE;72160;ST CALAIS;47.928358;0.720522;yes;yes;no;no;yes;yes;yes;yes;yes;no;no;no;no;yes;no;no;no;no;no;yes;no;no;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF016374;TOTAL;BOMPUIS YVES;LE TREVE;43140;ST VICTOR MALESCOURS;45.3007;4.3154;yes;yes;yes;no;yes;yes;yes;yes;yes;no;yes;no;no;yes;no;no;no;no;no;yes;no;yes;yes;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no
NF039578;TOTAL;M. VIGOUROUX LAURENT;RN 102 - LIMANDRE;43320;VAZEILLES LIMANDRE;45.121805;3.71925;yes;yes;yes;no;yes;yes;yes;yes;yes;no;no;yes;no;no;no;yes;no;no;no;yes;no;yes;no;yes;no;no;no;no;no;no;yes;yes;no;no;no;no;no;no;no;no;yes;no;yes;no;no;no;no;no;no;no;no;no
